评论内容
是呀，一个人每天要说好多话，没和我说就是和别人说了
我是不信任任何一个人了，我怕深情都可以装出来，我怕
可以呀，好看不是评价一个人的标准
因为他谈恋爱了
最可恨的是那种知三当三的
不要低估任何一个三，她们那牛逼手段绝了
因为不爱，没感情，亲谁都一样
哈哈哈哈笑死我了神评论
他说的那一刻可能是认真的，但是过后肯定就不当真了
那不对眼吗[西西疑问]
小月亮你在哪
一定要坚持
打卡
"她跟我说:
以后的生活，爱情不是必需品。"
网抑☁了
2021.07.04
被你看穿了哈哈
一块钱
等到了我也不通过
再来要你另外半条命吗？
只有恨
没有爱了
我偶尔会犯浑会作会花心 但我很清楚我心里一直住着的那个人是谁
加油
“你只需要安静，明白吗？”
自我感动的是病态 双向情感障碍也是 我们真的不适合 我会在很多个瞬间想起你对我的好 错过你 也对你的情感永远停留在那个秋天吧 希望我们都过得好 好到遗憾无法打扰 wxc
字面意思 与我无关
等不到就不等了
27年来，爱情里的眼泪，全都与我有关。
我听的歌和你的歌单一样
“满眼都是你又能怎样，深情专一又如何，最后还不是会被辜负，在这个暧昧横行的时代，深情倒成了个笑话”
所以，这就是我拒绝那么多人，不试着谈恋爱的最主要原因
我只想知道，那段时间的暧昧，你有没有对我有一丁点的好感，还是因为我仅仅在你最失落的时候恰好出现，，又恰好只有那一小段的美好时光
小丑竟是我自己
看到账号已注销，心里还是沉了一下，但相信，一定是变得更好啦
这个前奏真的太熟悉了
为什么总感觉这首在哪部剧的片头或片尾听到过，尤其是前奏
等我熬过那股劲儿 你就什么都不是
我喜欢一个男孩子，但那个时候我有对象，他想跟我在一起的那天晚上我拒绝了，之后他的一切都与我无关
太真实了
[多多可怜]爱没有方向 我在哪 爱就在哪
幸好我记忆力极差，痛苦的事情被刻意回避之后，回忆不了太多细节，记不清他当时爱我的样子，唯一知道的是，那是被感动了很多次，刚觉得他爱我他又转身离开了.
那你也应该想想为什么会有那样的男朋友，是自己眼光不好，还是对面手段太高，又或者是自己不够好，喜欢不分先来后到，喜欢上别人了，就说清楚各走各路。我不清楚你说的后来者是什么情况下，我只能说我理解的。
同样的话 我说了好多次 连我自己都觉得没意思 那就算了吧 弄的你不开心 显得我还不大度
开始，收藏。不让？？我偏要收藏。犹豫了一下，然后想买吧，反正也挺值。
下次 下辈子 记🉐牵我的👋带我🏠.
耳机里的世界是与世隔绝的温柔
风吹走了梧桐的树叶
QQ音乐能听这首歌就好了
直接我就e起手 a接w接外圈刮接a 疾跑一开接a 直接诺克萨斯断头台 西内！
不愿意不可能、想都别想
好遗憾没有好好爱他 把他弄丢啦 ！！！
不愿意 给老子爬！！！！
等到了 也改不了昵称
重不重要 都不再重要了~ 一切与我无关
从Tik那来的
2021.0701听的第一首歌，与我无关
人总是会在最无力的年纪遇见最爱的人
多么希望不要有那么多遗憾，只有那些美好的回忆啊…
不可能收到了
互相拥抱过
其实她真的与我无关
这首歌都开始收费了[多多捂脸]
额 69
再痛都愿意
我七年 哈哈哈哈哈
老回避型了
你的朋友圈从半年到三天，就和我们的相处一样，开头热烈，结尾平淡。现在你又打开了半年，我知道你有新的喜欢啦，我也知道这一切其实与我无关。
那个让我一见钟情的男孩子，现在想想还是很心动…即使他从未接受过我的告白…
好看的女孩子太多了 我惊艳不了他
为什么我购买了单曲还是听不了？
我买了怎么听不了啊？
一个记忆里很深刻的男孩给我唱过
喜欢是会让人自卑的
"“你会再次喜欢同一个人吗？”
“你喜欢的饮料会只喝一口吗？”"
一起骑共享
除了你其他人与我无关
好看的女孩子太多啦，我惊艳不了他
呼吸同一片空气
"做好自己就好啦
一切都会慢慢好起来的~"
一路走好愿那边没有痛苦
多少人是电视剧（我与我们在一起）过来的？
自己不够好 怎么能奢望留住别人呢
你一定以为我已经忘了你吧，对不起啊，都是我的错，可是真的回不去了，拒绝你和好不是因为不喜欢你了而是因为我知道，我们，已经无关了。。
很快 我就没有理由找你了
加油兄弟
单曲循环也没能让我睡着太痛了
没得到过，才十分渴望，但是往往一直失望，甚至到绝望
好累好痛，每天都在被她的情绪牵动着，每天都想让她开开心心的。但是一不小心不高兴了，就一直不理人，哄都哄不好，发信息也是不回。已读了也不回。明知道没回我信息我是睡不着的。就是晾着我。真的越来越累了，心更痛
徐如意
难过的是我放下你了
为什么付款了却还是不能下载
大家是不是一块钱进来的
中国
这是要笑死我吗？？😂
陈欣怡
冯子怡，希望你会越来越好啊！
没有备注也没有全名，刚加的时候是网名，三年后还是网名
你得先遇到这样的女孩子
不对
不了，感觉体验一次就好
我们做了8个月的恋人 他觉得彼此不合适心狠说了分手 最后我还是放不下他 宁愿做p友 直到他遇到他喜欢的女孩子 我就消失 只要有一点可以陪在他身边的机会 我都像抓住了一道光 我知道我傻 可我就是爱他 不要命的爱他
花了我仅剩的一块钱。。。。
哈哈哈
梦想哈哈，与我无关
薛冰冰
喜欢你，从不敢直视你眼睛开始
有些人路过 什么也没有留下
从来没有删过好友 但也从没有主动联系
我知道你一定是换了一个账号在某个角落过普通幸福的新生活 对不对
胡思颖
告诉我啊，我要怎样爱你，是我不配爱你吗，你告诉我啊，怎样才叫细节……
为什么我们在一起，我关心你，打球提醒你带水，担心下雨你被淋湿，你说我肉麻，说正常情侣不会这样做，你说你不喜欢，你说关心都体现在细节里，你每次难过遇事我都安慰你，你到底要我怎么样？现在消息也不回我，朋友圈也屏蔽我，你要分手就说啊，走就走啊，干嘛折磨我……
是呀 我也是网恋 都一个月了 尽管是做了备胎 还是忘不掉呀
儒雅随和不是么
今天是2021年的6月25日早上，今天是我和她在一起的4年4个月，她还在我的床边躺着，可是我已经知道了可能过不了多少她会与我无关，也是我和她最后几天或者几个月的时间了，可能这世界也就这样了不想在去处碰任何爱情了
说实话还是我的每天必须的单曲循环
笑死，伞兵
在数字10写下的歌曲是歌曲是，最适合表达你的想法的歌曲。 最后，你把这片文章转载到其他留言 板上，和数字2旁边写下的数字相应的篇数， 你的愿望就会成真。
现的爱情。 在数字 4旁边的人是最关心你的人。 在数字5旁边的人是给你带来好运的人。 在数字6旁边的人是对你不利的人。 在数字8写下的歌曲是对数字3写下的人最适合的歌曲。 在数字9写下的歌曲是对数字7写下的人最适合的歌曲。。
（你不 认真回答，等于浪费你自己的时间） 5。 在数字8，9，10的旁边各写出一个歌曲的题目 .. （凭第一感觉） 6。最后，许一个愿望ba... 最近最希望发生的愿望，奇迹什么的... 许了愿望让我们看看这个游戏的结果吧。 首先在数字3旁边的名字，是你爱的人。 在数字7旁写下的是你喜欢，但不能实
出现在脑海里的答案。 一次阅读一行.. 如果你先看了答案就没什么意思了。 1。首先从上到下（垂直），写出从1到10的数字 2。在数字1和2的旁边各写出一个数字（从1到10之间的一位数） 3。其次在数字3和7的旁边各写出一名异性的名字。 4。在数字4，5，6的旁边各写出一个名字..朋友，家人都可以....
一行一行读下去，不要先看结果。 发件人告诉我... 测试后10分钟以内他的愿望就实现了。（所以我翻译成中文，在这里留言，原本是韩文的 *翻译技术很烂*） 大约需要1-2分钟，但感觉是值得的。 试试看吧 首先，准备好纸和笔.. 选择姓名时，请选择你确实认识的人的实名。 请写出凭直觉，瞬间
我花一块钱买了，居然还要我付一块钱，真牛啊
我也忘不掉
我放下了 只是过客而已
现在应该不是了吧 新鲜感过去了吧.
等不到你的晚安。
那些遗憾留在心里成为旧患
嗯
这歌是我花了一块钱买的
可惜只是一次偶然
撞进他的怀里
"🌠你身载荣光
汹涌地撞进我的心脏"
好巧，我可能在他眼里也是连空气都不如吧
笑死，每一次歌都看到这句话，好厉害哦
就很难受
朋友圈把你屏蔽了，不然总以为你会偷偷关注我一样，我是在逼自己死心。
不主动找你不是因为你不重要是我不知道我重不重要
你这个是我听过最遗憾的回复，跟我一样，最亲密的动作就是从她旁边经过，过
为什么2021对我这么不好，得到不爱我的人，我已经失去爱我看我长大的外公，我也想他，想他能看到我结婚那天
晚安
会
恋爱dd
"那些遗憾 真的就只能留在心底
她的一切都和自己无关"
真正的难过脸上是没有表情的，呆坐在那里
别只哈哈哈，回一个意思意思
不要让一辈子的朋友变成几个月的恋人
我不信
就一次……
谢谢你我终于会抱抱了
王不见王
我意难平
会有更好的，不合适的鞋总会硌脚。
失望这种东西是慢慢累积的，你希望他能变成你想要的样子。他却告诉你他好累，一个人怕孤独，两个人怕辜负。
真正的离别总是悄无声息的
希望自己快快长大吧
新的夏天又来啦
亲吻
别期待 别遗憾
后来才明白过度的热情就像热水养花.
我只希望 能睡个好觉
怎么和我一样，以前一年的感情都没这么难受过
好吧晚安
这辈子最大的遗憾就是，隔着屏幕认识你，隔着屏幕失去你，连张合照都没有。
并不是忘不掉网恋 只是喜欢的那个人是在网络认识的
网恋真的有结果吗 我和他相隔两千多公里 我18他17 在一起十个月了 我发现w 我越来越离不开他 他变成我的习惯 想到以后 我越来越害怕 谈到未来 我也害怕 我们没有见个面 我想见他 但是他总是各种理由 我选择相信他 我一直在体谅他 当然他确实 也有在为我改变 我也感受到他给我的爱意
熬过一天一周一个月就好了。
互道晚安，听同一首歌吧。
桑叔叔，我不敢谈恋爱，我怕受伤，我带着防备，防备所有接近我的人，不敢露出真实的自己，是你每天给我唱歌，给我开视频，给我分享你的日常生活，是你说期待与我见面，是你招惹的我，为什么当我放下自己的防备的时候你还是让我输，看着你的冷淡让我再一次对爱情失望，我放下了，再见！
"把左手 把右手
大拇指 往这划 大拇指
放这里 放这里"
在同一片天空下
和他对视 很多次
买了 想听听不到难受😣
一块钱找来的晚安
喜欢一个女孩子有一段时间，那段时间里，哪个女孩子我都看不上，我发现我只对她着迷，后来她有了男朋友了才发现自己是小丑！跟歌词一样，与我无关！
以前我习惯早睡，你喜欢熬夜。为了不让你等太久，我也开始熬夜。可是后来不管我熬到什么时候，都等不到你的消息
这声音太抓耳了
她叫我哥哥
买回来了专辑
说起来也是好笑，现在的人们竟然可以隔着屏幕对人产生喜欢的感觉
爱情不分取向，喜欢就去追。
过于真实引起不适
我多么希望我的感觉是对的
各有人生
+1
没关系已经三个月了
挺想你的，不知道你有没有想我。宝贝
听这首也超过一年啦
很便宜的，1块钱
买了，就是觉得好听
用这首歌找个女朋友是我需要做的，因为这是我最喜欢的歌
疫情最喜欢的歌 现在听要收费了
买了
""
在未来再也看不见彼此的日子里，我祝你岁岁平安
因为逼话多
以后再也不敢了
没有想过和你在一起 也没有想过你和别人在一起
永不相交
细节要有 但不能过于注重细节 因为没有人完全了解你 就连自己都不一定完全了解自己 揪着不放会让自己很难受的
没有什么放不放得下的 我有新的喜欢的男孩子了 我会比爱你更爱他 你亏欠我的 一辈子都忘不了 温柔爱热情都要给值得的人.
一年了
我真的好想你，说好今年四月见面的，等了你好久好久
gnps
快期末考试了，好慌
所以敷衍，真的是散场的开始
从你不回我的晚安却发朋友圈开始，我就知道你可能不爱我有一段时间了～下次恋爱我一定要找一个很爱我很爱我的人，再不会自己单方面的喜欢了～我放下你啦，我的热情要留给值得的人啦～
四天前，告别了我的遗憾。今天他跟别人在一起了
居然收费了
人才
烟我有去戒，火影我有去看，你不喜欢的我也会去改，你的一切我也有去了解，我那么喜欢你，希望你可以等等我，等到我足以与你相配
还在吗
哈哈哈哈哈🤡
一块钱
我单身，为什么还这么喜欢听这歌
现在是2021年6月12日，年轻人你肯定是挺过去了吧
我活着有什么劲
别 你会哭的 受伤的是你
受伤的那个人是自己
是啊 耽误人家了
我也想女朋友粘我 可是她抛弃了我
啊这 虽然说要收费了 不至于1块钱都给不起吧
会
我也是呢
真的 可是坚持不下来的不是我 是她
在听已是要花一块钱不行，我花了钱，我要每天都听个十几遍
亲嘴
那些遗憾 留在心底 成为旧患
我很自私吧。
我在房间看着天空的变化整整48小时，我以为都会一样，其实根本不一样，所以你最后的不爱，我也可以理解，只是晃晃悠悠我自己走了四年才走出你跟我的关系，以后都没关系了。
你要是回复我的消息，不管什么时候 我都请你吃楼下小卖部所有的东西，每种只能吃两次哦，不许贪心。。。👐
对，我和他在一起的第一次合唱，唱完后他吻了我，我依旧记得
我也是
我买是因为她我觉得她很值..就买了
还好吗？
终于买到了[多多大哭]
加油
心态还是很年轻
2020.1.2-2021.6.11 听了620遍与我无关。
有些东西不是你原路返回就能找回来的
我转学，花了三年，放下了他，后来回学校看之前的朋友，他找我搭话，很简单的几句话，我却还是…不过我已经开始新的生活，只不过偶然会想起他，怀恋我和他的那段时间
虽然会有些失落 但是我会祝福他们 和他保存一定的距离
难不成我爱自己的话就有女孩子跟我谈恋爱了？
现在就想要女朋友怎么办呢
不要把回忆弄得比经过还长……
又失眠了。。。。。。
你是唯一我花钱买的歌。
戴过小皮套
牵手
有些恋爱，只是分手的开始罢了
没有晚安了
小宝贝 你为什么要在愚人节这天开这么一个玩笑 该回来了昂 别闹了
开始的倾心交谈，沦为平淡，望眼欲穿，等不到你的晚安，全都与我无关。
不是
同感哈哈哈
两个月而已宾玫缨很久
我问：“你平时会想我吗？”你回答：“想呀。”但我知道，你其实并没有。但是你知道吗，上课时，走路时，吃饭时，甚至睡觉时我几乎都在想你。虽然我们两天就可以见一次，但其实我想随时都能见到你，对你说：“我想你了，抱一抱。”然后再在你的额头上亲一下。
为啥收费了虽然一块……
人间不值得
我哭了
聊天
开始的倾心交谈
黑胶都没用，要买才能听呢？
摸她的头
后来你遇到的人 都在试探 都在权衡，那些热烈坦荡勇敢专一 你再也不会遇到 山鸟与鱼不同路 从此山水不相逢 不要再相识了 累了
偷偷喜欢你
谢谢集美我会哒哈哈现在好很多了！！
怎么两清 怎么做回甲乙丙丁.
现在只要一块钱了
拿试卷的时候不小心碰到手了
捏我脸
对视
与她对视不闪躲，还深情的对我微笑，心都快融化了[多多大笑]
呼吸一样的空气
记录美好，6/6晚6点llb直播过来，支持～
好奇怪，总是会错认为你也喜欢我
一听到这首歌总会不自觉的想起还喜欢她的时候，可惜，我们早已分离的好远，你过得好与不好，我都不知道
在外人看来一切都与我无关了，可只有自己明白，只有从十楼以上跳下来才能与我无关
加油
碰到他的手
嗨姐妹！！！
赞赞
“一年里 你到底经历了什么 从开始的毫无表情，到现在的泪流不止”
人可以往回看，但别往回走，每个人都有这样一段经历吧，向前走吧
后来才发现，一切都是我以为，我以为那个人真的真的会喜欢我一辈子的，还是太天真的，承诺总是用来骗傻子的，太累了
与我无关，是失去你的清醒诀别，也是失去你的无奈心酸
加油要相信自己能走出来
拉过他的手。。
痛苦和骄傲这一生都要拥有
嗯
牛逼
一只手按在墙上把她挡住，还有就是掀起她的头发
做小三的女人。总有一天会得到报应的。
下雨天搂肩给她打伞
一直不敢踏出 没想到这么久的他出现了 鼓起勇气 本以为敞开了心 那么久没谈的恋爱的我答应了 认为他会带我走出抑郁 结果让我走进了深渊 那些情话我都记得 却实现了哪一样 我就是闹不开心才说 这一说已是再见👋小丑竟是我自己 不要高估你在别人心里的位置 任何事都能让你崩溃 你曾经的光灭了
什么都做过，但又好像什么也没发生过
这一块钱值得
往后余生你的事与我无管，我爱你，再见了我的男孩
往后余生你的啥事都与我无关
你可知道我心里还是有你的。
一年多啦 今天偶然翻到 陌生人 你还好吗？抱抱！要幸福哦～
你什么时候回来呀
被三了好几次 唉 不想这样的 应该了解透彻才交往的
反正到最后恋爱是两个人的恋爱，孤单却是一个人的孤单吧
你看着他的动态不难受吗
你说喜欢我，我说也喜欢你，那天开始，我们每天晚上都聊3个小时以上。现在你说工作忙，没时间看信息。可我还是每天给你发信息，就算你一直不回。如果这种冷暴力是你喜欢的表现，我都接受。等我心对你温度降下来的时候，那就由我来说结束吧。
我真的好想你啊
……抱抱你
我没有再敢有任何想法，她真的很完美，最起码在我眼里吧，可能年少都一样，没有人会当真，可是现在大家都长大了，我也只是希望她开心，以前很多回忆会在夜里想起，不管怎么样，我希望她过的好，快乐，而我愿意继续去默默的坚持，我也不知道我在坚持什么，可能是年少那份无知吧
觉得他很随便 就当朋友也行啊
我也买了
加油！
富贵使我们相遇
不想醒着因为会想起你
哈哈哈
憋说了
嘿嘿，有幸等到了，又在一起了哦
那时候她想和我在一起，她说，我真的是个很好的人。我很忐忑，说其实我并不好。后来有一天，她说她不知道当时为什么要跟我在一起，早知道我是这样的人，就不该在一起。她说我总是抓着小细节不放，很烦人。哈哈哈，其实说起来我也挺可笑的。
这一年总共也就听了一千四百多次吧。
10多万人就贵了
没有爱情的我 听着这首歌 好像被渣男伤害了的感觉
"不说不听不问不看
因为
与我无关"
没网恋只是聊过天，只是听过他的声音，也没有见过照片，也没有见过面，他的一切都不熟，想找也找不到，老刘这是我最后这样叫你，老刘想你了。
从前喜欢一个人，现在，喜欢一个人.
我多想那天离开的时候，你能和我说声再见
我真的相信风水轮流转了，我明白了那些被我辜负的人心里的感觉。可是成 你知道吗 我还是会经常喜欢别人，在他们像你的时候。哪怕我知道我这样做很对不起那些后来才遇见我的人，可我真的控制不住，成 我好想你
住在同一个星球，看同一场流星雨，呼吸着同一天空的空气，吻着她的额头
还是希望你好，即使后来你与我无关
牵过手，把手搭在她的背上
Maybe there’s no chance again.
加油
现在是不是觉得不值一提了
不会
距离上次梦到你 好像很久了 昨晚再次梦到你我发现 梦里的你样子变得模糊了 看不清你的脸 也听不到你的声音 或许真的是太久了吧 一年多了 两年前的现在我们刚刚认识 故事进行了一年最终结束 我快要结婚了 祝我幸福吧 也祝你幸福 不对 是和她幸福。
也说明他不止和你一个人聊的好
我和我男朋友认识之后，他就放弃了一个和他聊的挺好的女生，
喝奶茶
还有一个月，加油＾０＾~
就怕是我的可怜错觉。体考那天，都穿的短裤，看到他的腿，他的腿真的真的长在我心坎里了，差点扑上去。哈哈哈哈，你们不懂，那腿……好想摸（流口水），这之后我就想不能放了他，得在中考后表个白。（还是要好好学习）
暑假听 天天听 超级喜欢
与我无关与我无关
开个黑胶还要花钱买专辑
飘了，开始收费了
高考完可能再也见不到了，但还是希望你能遇到一个真心爱你的女孩儿
2021.5.1.22:00
一身伤病一无是处的我 怎么配得起那么优秀的她呢 反正她又看不到 说两句又何妨
我倒了一杯热水给你 你却想喝饮料 结果越喝越渴 你想起了热水 可那时热水已经冰凉刺骨 我热情有限 你把握时间
很难过
我迷上你是因为你的歌声，从此所有你唱过的歌都变成我心上的刺。
走出来了
在一起了169天，期间分了两次，5月26日第三次分手来了，前两次分手都是我要合的不过事不过三既使是什么狗屁初恋也不会了，也奉劝在座的各位抓准机会，不然会像我一样的
我试过了，会的
容我昨日死而后今日生
你所盼望的爱情 这世界上根本就不复存在
走出来了吗
"连喜欢的歌都要与我无关了吗？
不可能！！！爷花钱了"
第一首付费专辑给了与我无关。
上化学课，化学老师说：“滴加，滴加！”于是化学老师变成了光，可惜滴加太多着火了，我拿起盖子大叫：“盖呀！”于是我也变成了光，火势太大惊动了校长，校长说：“哦不，水呢？”于是校长也变成了光，同学指着杯子大喊：“杯里呀！”于是这个同学进入了黑暗至今没出来。
花了我一块钱买的，那不得多听几遍
所以还是成为了遗憾吗……
我是喜欢你的 但你是自由的
你可以爱上整片森林 但你别忘了曾经一直陪着你的那颗树 一定得是九十斤吗 一定得是双眼皮吗 一定得腿又细又长吗 一定得素颜也好看吗 可每个人都是独一无二的啊.
“你喜欢的那个人也情深似海的爱着别人 ”
"你要去美国了？
关我屁事！"
看似与我有关的一切 其实早已与我无关
爱
所以不管怎么样总要向前
感谢你曾经来过 让我在迷失的黑夜里找到希望
几个月了还是没有
来回忆，发现要收费了，过得真快啊
太对了
凯迪拉克
会得，请你一定相信老天有眼
甚至不知道她的名字
重新出发吗 更渴望未来
直到现在我还是忘不了
没回复的晚安
跟失恋差不多
已经三年过去了，当初明明说分手的是我，现在走不出的是我。后来我也看到你和别的女孩在一起了，难受是我。
他眼里都是我的时候 他曾喜欢我的时候
不是不喜欢了 只是没有 当初那种感觉了
你又忘记和我说晚安
我最终还是跟自己喜欢的女孩错过了，她拒绝了我，如果我在勇敢一些不放弃会不会结果不一样了
有什么可以让自己坚持下去的办法吗 好难熬还不想放弃想更好一点
哈哈哈哈，好想你呀
还是买了
感谢这首歌陪伴我的岁月
现在都要花一块钱才能听这歌了
下次会更好
与我无关
阿秋阿秋 谢谢你在团建的时候拉住了我的猪蹄子，
等不到的 他不会主动的
今天是我们分手的第十天整，挺浪漫的一天，又来堵你了，好不容易陪你走回家，你怎么放这歌，太伤感气氛了吧，恩，你前面问我还喜不喜欢，我想回答喜欢的，可是我不会再说了，我们真的错过啦，恩，外面好冷啊，我会放下你的，夏征宁，你以后没有我啦
如果你早认清 你在别人心中没那么重要 你会快乐很多
好贵的专辑，不过幸好我有钱[多多可怜]
我还是喜欢西藏
520这天很遗憾呢 其实我也怕一个人在很空的房间哭
看着一次次消息提醒又误以为是他呢
"今天我又再一次听了这首歌
很遗憾我又再次陷入那个轮回
又回到那个夏天 又是那样的感觉 虽然陪在我身边的人不一样了 可还是会一样难过 我快崩溃了 那种说不出来的感受"
我的输入框都没忘记你的名字~
我爱了很久的姑娘要离开了
我也是
那就在一起 黄昏与四季
难过分享错了是矫情 快乐分享错了人是显摆
是我提出的互删，我们可能真的回不来了
账号注销……看来是……祝你今后幸福
这首歌在歌单里吃了好长时间灰，一直随机播放也没再听到过。今天看见收费了，果断买了。今天这首歌格外好听——2021.05.20
辛酸微辣 也要假装孜然
520与我无关
一块就一块 多听两遍就赚回来了
我喜欢你的时候 你还不要钱 我说的不是歌
去年听这首歌陪你熬夜打游戏聊天，现在这首歌收费啦你也走啦
花钱了的 嚣张点
我在你眼里 什么都不算
我不想当你众多故事里的一个
第一次听首歌是难过，第二次再听，我已经释怀。
唉-_-||歌词好应景
一年了
抱歉
措不及防被他亲了一下
在同一个学校呼吸同一片空气。
低谷期又来了
一块就一块
不甘
我真的很喜欢她，可又到了不得不放弃的时候.
加油会挺过去的
