回复 @mada: 你得充QQ会员才能听，或者你下载下来离线听
Lalisa绝了～～
我买过单曲的怎么又不能听了
好爱！
这旋律怎么和阿姆的某首歌那么像
瞧你那副样子
BLACKPINK！！！！！！！！！！！！！！
回复 @啊西pu: 秀秀好绝
回复 @姜惠元的猛1: 你说你自己吗
回复 @姜惠元的猛1: 嘴墨一次姜惠元就死一次 // @姜惠元的猛1 回复 @姜惠元的猛1 : 磨粉真牛，把我举报了hh
回复 @姜惠元的猛1: 科切拉是全开麦呢 // @姜惠元的猛1 回复 @久槿 : 金珍妮参与过作词的，公司太没写，Jennie实惨，ace大人行程最少，这就是你们说的皇族？要我看粉墨也就金珍妮有实力，至少solo开麦了，粉丝天天吹科切拉，看看原声就知道实力了……
这个歌词是不是证明 YG要开始复仇啦
想念四闺女
回复 @新文化技术研究员: 你有事吗？
回复 @新文化技术研究员: 你有事吗我说 别给你自家招黑
回复 @姜惠元的猛1: 9敏，给我恶心到了，什么“墨粉都那么双标的吗”经典饭圈语录sos，我懂了，在这种饭圈歌下面都是这些人我干嘛趟浑水 // @姜惠元的猛1 回复 @久槿 : 你家ky时候也没见你出来说啊，墨粉都这么双标的吗
回复 @姜惠元的猛1: 哪来的饭圈大姐？上来就给我扣你家我家的帽子，是不是觉得世界上只有你和你对家啊 // @姜惠元的猛1 回复 @久槿 : 你家ky时候也没见你出来说啊，墨粉都这么双标的吗
某女团粉真就剑
回复 @i: 磨粉真牛，把我举报了hh // @i 回复 @姜惠元的猛1 : 解解还真是喜欢倒打一耙，脸拖到地上可不好看哦
回复 @蘇芳: 你家ky时候也没见你出来说啊，墨粉都这么双标的吗 // @蘇芳 回复 @久槿 : 所以你在这发也是ky行为啊，精准对线行不行，我只是想听歌谁管你这些啊
回复 @兔子肉: 一九年都有人雷啦，别什么都扯qn2，一八年一九年内讧也严重 // @兔子肉 回复 @久槿 : 之前青你2的时候在国内吸了一大批低龄粉，正常操作啦
回复 @久槿: 金珍妮参与过作词的，公司太没写，Jennie实惨，ace大人行程最少，这就是你们说的皇族？要我看粉墨也就金珍妮有实力，至少solo开麦了，粉丝天天吹科切拉，看看原声就知道实力了……
回复 @i: 墨粉剑呗，每家评论区下面都有你们，我就不能来？ // @i 回复 @姜惠元的猛1 : 该评论已经被删除
粉墨yyds
Jennie的声音绝了！
回复 @mada: 你得充QQ会员才能听，或者你下载下来离线听
Lalisa绝了～～
我买过单曲的怎么又不能听了
好爱！
这旋律怎么和阿姆的某首歌那么像
瞧你那副样子
BLACKPINK！！！！！！！！！！！！！！
回复 @啊西pu: 秀秀好绝
回复 @姜惠元的猛1: 你说你自己吗
回复 @姜惠元的猛1: 嘴墨一次姜惠元就死一次 // @姜惠元的猛1 回复 @姜惠元的猛1 : 磨粉真牛，把我举报了hh
回复 @姜惠元的猛1: 科切拉是全开麦呢 // @姜惠元的猛1 回复 @久槿 : 金珍妮参与过作词的，公司太没写，Jennie实惨，ace大人行程最少，这就是你们说的皇族？要我看粉墨也就金珍妮有实力，至少solo开麦了，粉丝天天吹科切拉，看看原声就知道实力了……
Jennie的声音绝了！
回复 @Taeihao: 团粉冲冲冲
回复 @还在，很好。: 没公司捧她们，教她们受唱歌跳舞，最后出道，现在还能创作了不成？ // @还在，很好。 回复 @久槿 : 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @还在，很好。: 14年出道，20年参与歌曲创作，这个怎么解释？ // @还在，很好。 回复 @久槿 : 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @久槿: 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @Marvelous: 同霉墨呼呼呼 // @Marvelous 回复 @Paper Rings : 嘻嘻嘻热评居然是swiftie blink 霉墨玩家满足了满足了
Jennie绝美
回复 @夏野默诗: 我是通过17年无意中刷到他们MV粉上的 // @夏野默诗 回复 @夏野默诗 : 该评论已经被删除
hello
可是明明是他这次做的过分，为什么我换位思考的话就觉得自己可能也会这样做，就能理解了呢，真是个傻瓜。
nice! 妮妮的声音超有穿透力，秀秀一如既往开口就惊艳的清冷音啊，罗捷蜜嗓好享受，lisa酷酷担当，mv里秀秀和罗捷的个人场都很隆重，看的时候想尖叫！四个人都超棒的！
回复 @Velvet: 您这段话好像和How do you like that 没太大关系吧
丽萨风点我就爱
回复 @久槿: 所以你在这发也是ky行为啊，精准对线行不行，我只是想听歌谁管你这些啊
好吧，你是在生气么？能不能不生我气了呀～我们能不能换个心态相处呢？那样会不会好些呢？
回复 @姜惠元的猛1: 解解还真是喜欢倒打一耙，脸拖到地上可不好看哦 // @姜惠元的猛1 回复 @姜惠元的猛1 : 该评论已经被删除
日常想念闺女们
嗯嗯嗯世界都是你的～
回复 @啊西pu: 那个金智秀是颜值山脉吧？还是神颜？
回复 @⁢: 秀不是主唱望周知
blackpink！
lisa我老婆
回复 @𝓑: +1
回复 @夏野默诗: 很多人都是通过青你知道bp的 // @夏野默诗 回复 @夏野默诗 : 大部分人青你？或看得视频
回复 @某悦攒蜡烛（9/1000）: teddy永远滴神
Jennie的声音绝了！
回复 @Taeihao: 团粉冲冲冲
回复 @还在，很好。: 没公司捧她们，教她们受唱歌跳舞，最后出道，现在还能创作了不成？ // @还在，很好。 回复 @久槿 : 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @还在，很好。: 14年出道，20年参与歌曲创作，这个怎么解释？ // @还在，很好。 回复 @久槿 : 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @久槿: 笑死我了，要说ky等等事件还真得道个歉，blind败坏路人缘那还真是，不过只会唱歌跳舞我不认同，这次拉稀girl煎妮和姬苏都有参与作词，没必要否认她们的创作能力。
回复 @Marvelous: 同霉墨呼呼呼 // @Marvelous 回复 @Paper Rings : 嘻嘻嘻热评居然是swiftie blink 霉墨玩家满足了满足了
Jennie绝美
回复 @某悦攒蜡烛（9/1000）: teddy永远滴神
回复 @久槿: 粉墨的低龄粉本来就多，你也犯不着和她们生气啊
回复 @小陈allen: 纯路人感觉有些秀骑蛮凶的 // @小陈allen 回复 @啊西pu : 官方定位不清晰，你家有你家唯一主唱证据，我家也有我家门面主唱证据，你家是真的我家就是假的？有本事找官方说去，去你家刷唯一主唱，别在金智秀主场bb
回复 @久槿: 之前青你2的时候在国内吸了一大批低龄粉，正常操作啦
BLINK在各种音乐里都毫不节制地提粉墨，我也听粉墨的歌，我也是粉墨的路人粉。但是！你们真的太没有礼貌了！随意ky，提及BLACKPINK和YG，说粉墨都是被公司压榨。这个我就笑了。没有她们选你们家偶像做培训，你们今天听的粉墨歌曲都不存在！所谓的你们的偶像也早就溟灭在人群中！韩国偶像大把大把的一点创作能力都没有，只会唱歌跳舞，要是没有公司的编曲歌词，她们唱哪跳什么都不知道！一群什么都不知道就粉粉墨的bb，请自觉点，换个与粉墨不相干的头像，别给粉墨招黑！
在哪里都能碰到一些不讲理的BLINK这次是真的生气了。听歌就听歌，Blue.D唱的好好生生的你们就提到YG，这个不说了吧，就谈BLACKPINK，说什么她们被公司压榨。这个你们去哪谈不好，非得在一个无关歌曲里ky，还被顶上了优质评论，呵呵。再就是MAMAOO的音乐，不管我听妈妈木的哪首歌都有BLINK说是从隔壁来的怎么怎么，还有的就直接提到BLACKPINK。怎么？就你家偶像值得说，怎么不去找个镜子你家偶像几斤几两不知道尊重？还非得顶着BLACKPINK的头像到处瞎说话。之前听英文歌，一个热门评论说我在哪个国家哪个月份摘了朵野玫瑰来着，这波杠的，厉害了您嘞！什么歌里怎么都有BLINK，不是反对你们听别的歌，就是，某些粉墨粉丝能不张口开口提偶像不！
这评论咋越来越少？？？
杠铃操117期的三头肌歌曲竟然是韩国的。
要出成绩了好运来宝保佑我
回复 @姜惠元的猛1: 姐姐喜欢尬黑我也没有办法，说是披皮又不信那我也只能无语了 // @姜惠元的猛1 回复 @姜惠元的猛1 : 先撩者剑，磨粉自己天天到别家ky有理
回复 @i: 先撩者剑，磨粉自己天天到别家ky有理 // @i 回复 @姜惠元的猛1 : 姐姐不积德那我也没办法了
回复 @姜惠元的猛1: 姐姐不积德那我也没办法了 // @姜惠元的猛1 回复 @姜惠元的猛1 : 嘴我蒸煮问候我家人的就是墨粉哦，可不止一次，这就是墨粉素质…
冲十万！🤙🤙🤙🤙🤙
回复 @iloʌǝn: 唯一主唱朴彩英
回复 : 啊啊啊～黑粉！！！
回复 @𝓑: 同下
blackpink in your era!
回复 @naughty: 我也不稀罕用你姐照片哦，plmm多的是，招黑你家最强，还说我虐恋你家更多哦 // @naughty 回复 @姜惠元的猛1 : 这么讨厌磨还用磨当背景和歌单封面 是虐恋没错吧
回复 @naughty: 笑死了我只是嘲磨不开麦，金智妮dw罢了，用个图是因为金智秀漂亮不行吗，别告诉我你打的钱还没我打的多呢 // @naughty 回复 @姜惠元的猛1 : 这么讨厌磨还用磨当背景和歌单封面 是虐恋没错吧
Jennie rosé
BLACKPINK IN YOUR AREA yah！！！！🖤🖤🖤🖤人间香奈儿Jennie金珍妮人间四月jisoo金智秀人间芭比Lisa人间玫瑰rosé朴彩英小黑大发吖！！ʙʟᴀᴄᴋᴩɪɴᴋ ɪɴ ʏᴏᴜʀ ᴀʀᴇᴀ ʙ͟͞ʟ͟͞ᴀ͟͞ᴄ͟͞ᴋ͟͞ᴘ͟͞ɪ͟͞ɴ͟͞ᴋ͟͞ ͟͞ɪ͟͞ɴ͟͞ ͟͞ʏ͟͞ᴏ͟͞ᴜ͟͞ʀ͟͞ ͟͞ᴀ͟͞ʀ͟͞ᴇ͟͞ᴀ͟͞ B̶L̶A̶C̶K̶P̶I̶N̶K̶ ̶I̶N̶ ̶Y̶O̶U̶R̶ ̶A̶R̶E̶A̶♡̶
𝙅𝙀𝙉𝙉𝙄𝙀 𝙆𝙞𝙢1996.1.16全能𝘼𝘾𝙀队内唯一主rap🖤嘴炮王者🖤名副其实欧美嗓🖤金煎🖤金饺🖤Jen黏儿🖤小猫咪Jen🖤人间香奈儿🖤饺子妮🖤包子妮🖤蜡笔小新妮🖤性感在线🖤可爱持续🖤𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀𝙅𝙀𝙉𝙉𝙄𝙀
国民度TOP金珍妮最强center金珍妮最强ACE金珍妮第一rapper金珍妮暴风嘴炮金珍妮舞台教科书金珍妮画报匠人金珍妮宠粉狂魔金珍妮Girlcrush金珍妮猫颜美女金珍妮可盐可甜金珍妮
回复 @姜惠元的猛1: 这么讨厌磨还用磨当背景和歌单封面 是虐恋没错吧
这个How you like that太上头了，我也就听了50多遍
回复 @某悦攒蜡烛（9/1000）: teddy永远滴神
回复 @久槿: 粉墨的低龄粉本来就多，你也犯不着和她们生气啊
回复 @小陈allen: 纯路人感觉有些秀骑蛮凶的 // @小陈allen 回复 @啊西pu : 官方定位不清晰，你家有你家唯一主唱证据，我家也有我家门面主唱证据，你家是真的我家就是假的？有本事找官方说去，去你家刷唯一主唱，别在金智秀主场bb
回复 @久槿: 之前青你2的时候在国内吸了一大批低龄粉，正常操作啦
BLINK在各种音乐里都毫不节制地提粉墨，我也听粉墨的歌，我也是粉墨的路人粉。但是！你们真的太没有礼貌了！随意ky，提及BLACKPINK和YG，说粉墨都是被公司压榨。这个我就笑了。没有她们选你们家偶像做培训，你们今天听的粉墨歌曲都不存在！所谓的你们的偶像也早就溟灭在人群中！韩国偶像大把大把的一点创作能力都没有，只会唱歌跳舞，要是没有公司的编曲歌词，她们唱哪跳什么都不知道！一群什么都不知道就粉粉墨的bb，请自觉点，换个与粉墨不相干的头像，别给粉墨招黑！
在哪里都能碰到一些不讲理的BLINK这次是真的生气了。听歌就听歌，Blue.D唱的好好生生的你们就提到YG，这个不说了吧，就谈BLACKPINK，说什么她们被公司压榨。这个你们去哪谈不好，非得在一个无关歌曲里ky，还被顶上了优质评论，呵呵。再就是MAMAOO的音乐，不管我听妈妈木的哪首歌都有BLINK说是从隔壁来的怎么怎么，还有的就直接提到BLACKPINK。怎么？就你家偶像值得说，怎么不去找个镜子你家偶像几斤几两不知道尊重？还非得顶着BLACKPINK的头像到处瞎说话。之前听英文歌，一个热门评论说我在哪个国家哪个月份摘了朵野玫瑰来着，这波杠的，厉害了您嘞！什么歌里怎么都有BLINK，不是反对你们听别的歌，就是，某些粉墨粉丝能不张口开口提偶像不！
这评论咋越来越少？？？
杠铃操117期的三头肌歌曲竟然是韩国的。
要出成绩了好运来宝保佑我
回复 @姜惠元的猛1: 姐姐喜欢尬黑我也没有办法，说是披皮又不信那我也只能无语了 // @姜惠元的猛1 回复 @姜惠元的猛1 : 先撩者剑，磨粉自己天天到别家ky有理
回复 @i: 先撩者剑，磨粉自己天天到别家ky有理 // @i 回复 @姜惠元的猛1 : 姐姐不积德那我也没办法了
回复 @姜惠元的猛1: 姐姐不积德那我也没办法了 // @姜惠元的猛1 回复 @姜惠元的猛1 : 嘴我蒸煮问候我家人的就是墨粉哦，可不止一次，这就是墨粉素质…
冲十万！🤙🤙🤙🤙🤙
回复 @iloʌǝn: 唯一主唱朴彩英
回复 : 啊啊啊～黑粉！！！
回复 @𝓑: 同下
blackpink in your era!
这个How you like that太上头了，我也就听了50多遍
回复 @姜惠元的猛1: 天天说墨粉ky 我看你这种人跟到处犯剑的小学生墨粉也没什么区别了啦 // @姜惠元的猛1 回复 @姜惠元的猛1 : 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧
回复 @i: 嘴我蒸煮问候我家人的就是墨粉哦，可不止一次，这就是墨粉素质… // @i 回复 @姜惠元的猛1 : 现在披皮很多的，很多都是别家粉丝假扮招黑
回复 @姜惠元的猛1: 你在这歌评论区说开不开麦？不应该去打歌舞台吗？ky还有理了是吧 // @姜惠元的猛1 回复 @姜惠元的猛1 : 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧
回复 @p: 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧 // @p 回复 @姜惠元的猛1 : 神经病啊 这底下哪里有人吹开麦了
回复 @p: 磨磨子粉丝又来咒别人了哈哈，你家在我家ky整个韩圈ky时候怎么不说？这么双标吗 // @p 回复 @姜惠元的猛1 : 跑别人地盘上撒野还说别人剑 你和你正主今晚biss
回复 @姜惠元的猛1: 神经病啊 这底下哪里有人吹开麦了
回复 @p: 我都淡圈了还拉我蒸煮出来，别说我内卷我蒸煮可比你家好多了，蒸煮都不开麦，你开啥麦 // @p 回复 @姜惠元的猛1 : 该评论已经被删除
回复 @p: 又来了科切拉警告是吧？去某站看看真实声音吧，可别吹了，出了妮其他都不行，我知道秀生病了但是其他两个怎么解释？？磨因为不开麦已经被嘲很多次没实力了，只有Jenniesolo开麦率高，rosesolo都没怎么开麦，放预录糊弄人就别自己骗自己了 // @p 回复 @姜惠元的猛1 : 该评论已经被删除
回复 @姜惠元的猛1: 跑别人地盘上撒野还说别人剑 你和你正主今晚biss // @姜惠元的猛1 回复 @姜惠元的猛1 : 磨粉更剑哦，我又没有学你们ky啊，没开麦就是事实，粉丝自己拿预录骗自己？
回复 @姜惠元的猛1: 磨粉更剑哦，我又没有学你们ky啊，没开麦就是事实，粉丝自己拿预录骗自己？
回复 @夏野默诗: 我是因为看了lisa的kill this love直拍喜欢上的
，一年了melon还在榜
回复 @姜惠元的猛1: 现在披皮很多的，很多都是别家粉丝假扮招黑
什么时候出新歌啊？好想听
回复 @é: Lead vocal领衔主唱金智秀 Main vocal核心主唱朴彩英 // @é 回复 @啊西pu : 唯一主唱不是彩英嘛？秀秀是领唱
回复 @某悦攒蜡烛（9/1000）: teddy
好运来yyds
回复 @你珂: 让我看看又是谁被洗脑了 // @你珂 回复 @⁢ : 秀是主唱谢谢 可以自己百度或看官网
回复 @姜惠元的猛1: 亲亲你有啥想说的去对应的评论下说哦～别在这没个b数瞎bb
注意安全
yyds
阴间drop
金智秀！出来结婚！
啊啊啊啊。表白我的teady老师，teady老师yyds，没有teady就没有bp的今天，我teady老师真的巨牛。
这个How you like that太上头了，我也就听了50多遍
回复 @姜惠元的猛1: 天天说墨粉ky 我看你这种人跟到处犯剑的小学生墨粉也没什么区别了啦 // @姜惠元的猛1 回复 @姜惠元的猛1 : 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧
回复 @i: 嘴我蒸煮问候我家人的就是墨粉哦，可不止一次，这就是墨粉素质… // @i 回复 @姜惠元的猛1 : 现在披皮很多的，很多都是别家粉丝假扮招黑
回复 @姜惠元的猛1: 你在这歌评论区说开不开麦？不应该去打歌舞台吗？ky还有理了是吧 // @姜惠元的猛1 回复 @姜惠元的猛1 : 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧
回复 @p: 看看一楼我说的就是墨不开麦问题好不好🥺长个眼睛吧 // @p 回复 @姜惠元的猛1 : 神经病啊 这底下哪里有人吹开麦了
回复 @p: 磨磨子粉丝又来咒别人了哈哈，你家在我家ky整个韩圈ky时候怎么不说？这么双标吗 // @p 回复 @姜惠元的猛1 : 跑别人地盘上撒野还说别人剑 你和你正主今晚biss
回复 @Amore.: 确实是错了，可以转微博说，在歌下面说不是找存在么。闺女们确实是错了，常识不够充足，公司也是，知道接触熊猫还让安排化妆，还有那个地方工作人员也是的，都不知道讲一下，不负责。总的来说，都有错。
越听越好听
不用花钱了
听个歌逼我开了个会员
𝑩𝑳𝑨𝑪𝑲𝑷𝑰𝑵𝑲 金珍妮
回复 @Paper Rings: ^_^d''
71284
四闺女yyds
回复 @啊西pu: 团歌莫控评 求求了
🖤𝑯𝒐𝒘 𝒀𝒐𝒖 𝑳𝒊𝒌𝒆 𝑻𝒉𝒂𝒕 🖤 𝑩𝑳𝑨𝑪𝑲𝑷𝑰𝑵𝑲 ♪𝐇𝐨𝐰 𝖞𝖔𝖚 𝖑𝖎𝖐𝖊 𝐭𝐡𝐚𝐭♪ Visual&Vocal 金智秀 ACE TOP金智妮 Main Vocal&Lead Dance朴彩英dance&rap LISA blackpink yyds
ʙ͟͞ʟ͟͞ᴀ͟͞ᴄ͟͞ᴋ͟͞ᴘ͟͞ɪ͟͞ɴ͟͞ᴋ值得 ʙ̶ʟ̶ᴀ̶ᴄ̶ᴋ̶ᴘ̶ɪ̶ɴ̶ᴋ̶值得 ʙʟᴀᴄᴋᴘɪɴᴋ 值得 𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 值得 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴值得𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴blackpink
ʙ͟͞ʟ͟͞ᴀ͟͞ᴄ͟͞ᴋ͟͞ᴘ͟͞ɪ͟͞ɴ͟͞ᴋ值得 ʙ̶ʟ̶ᴀ̶ᴄ̶ᴋ̶ᴘ̶ɪ̶ɴ̶ᴋ̶值得 ʙʟᴀᴄᴋᴘɪɴᴋ 值得 𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 值得 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴值得𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴blackpink
ʙ͟͞ʟ͟͞ᴀ͟͞ᴄ͟͞ᴋ͟͞ᴘ͟͞ɪ͟͞ɴ͟͞ᴋ值得 ʙ̶ʟ̶ᴀ̶ᴄ̶ᴋ̶ᴘ̶ɪ̶ɴ̶ᴋ̶值得 ʙʟᴀᴄᴋᴘɪɴᴋ 值得 𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 值得 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴值得𝔹𝕃𝔸ℂ𝕂ℙ𝕀ℕ𝕂 𝓑𝓵𝓪𝓬𝓴𝓹𝓲𝓷𝓴blackpink
🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINK️BLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤
🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINK️BLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤
🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINK️BLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤
回复 @𝓑: 有我喜欢朴彩英
only for Lisa
回复 @💩玛卡·巴卡👀: blink吗
回复 @Taeihao: 团粉爹冲冲冲上热评
🖤𝑯𝒐𝒘 𝒀𝒐𝒖 𝑳𝒊𝒌𝒆 𝑻𝒉𝒂𝒕 🖤 ♪𝐇𝐨𝐰 𝖞𝖔𝖚 𝖑𝖎𝖐𝖊 𝐭𝐡𝐚𝐭♪
听不腻
为了这四个闺女充了会员
호ㅔㅕ오야툐ㅛ터차찰래샤겨ㅣㄱ
回复 @夏野默诗: 大部分人青你？或看得视频
回复 @Amore.: 确实是错了，可以转微博说，在歌下面说不是找存在么。闺女们确实是错了，常识不够充足，公司也是，知道接触熊猫还让安排化妆，还有那个地方工作人员也是的，都不知道讲一下，不负责。总的来说，都有错。
越听越好听
不用花钱了
听个歌逼我开了个会员
𝑩𝑳𝑨𝑪𝑲𝑷𝑰𝑵𝑲 金珍妮
回复 @Paper Rings: ^_^d''
71284
回复 @夏野默诗: 大部分人青你？或看得视频
回复 @夏野默诗: 你们呢？
我认识BP是最离谱的一个，2021年寒假时我出去玩坐地铁看见BP的广告以为是中国女团的，但看见Lisa后觉得不对再一查第一首听得是killthislove然后就粉上了
爱死Lisa了
好听
路飞来的
有喜欢BLACKPINK的兄弟吗，不是姐妹
团粉冲！！BLACKPINK Forever ！
🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤 🖤BLACKPINK️BLACKPINK🖤 🖤BLACKPINKBLACKPINK🖤
