林俊杰热门歌曲以及评论数：,
江南,36698条
过,169008条
修炼爱情,129536条
可惜没如果,167717条
手心的蔷薇,33569条
背对背拥抱,7710条
不为谁而作的歌,16462条
她说,18625条
不潮不用花钱,10277条
曹操,20521条
